"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/AnnotationUtils.java","3","121","The method 'equals(Annotation, Annotation)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"2","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/AnnotationUtils.java","3","286","The method 'arrayMemberEquals(Class<?>, Object, Object)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/ArrayUtils.java","3","44","The class 'ArrayUtils' has a total cyclomatic complexity of 721 (highest 11).","Design","CyclomaticComplexity"
"2","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/ArrayUtils.java","3","1194","The method 'isSameLength(Object[], Object[])' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"3","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/ArrayUtils.java","3","1212","The method 'isSameLength(long[], long[])' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"4","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/ArrayUtils.java","3","1230","The method 'isSameLength(int[], int[])' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"5","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/ArrayUtils.java","3","1248","The method 'isSameLength(short[], short[])' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"6","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/ArrayUtils.java","3","1266","The method 'isSameLength(char[], char[])' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"7","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/ArrayUtils.java","3","1284","The method 'isSameLength(byte[], byte[])' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"8","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/ArrayUtils.java","3","1302","The method 'isSameLength(double[], double[])' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"9","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/ArrayUtils.java","3","1320","The method 'isSameLength(float[], float[])' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"10","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/ArrayUtils.java","3","1338","The method 'isSameLength(boolean[], boolean[])' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"11","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/ArrayUtils.java","3","1686","The method 'lastIndexOf(Object[], Object, int)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"12","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/ArrayUtils.java","3","5743","The method 'removeAll(Object, int[])' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/BooleanUtils.java","3","32","The class 'BooleanUtils' has a total cyclomatic complexity of 187 (highest 54).","Design","CyclomaticComplexity"
"2","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/BooleanUtils.java","3","538","The method 'toBooleanObject(String)' has a cyclomatic complexity of 54.","Design","CyclomaticComplexity"
"1","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/CharSet.java","3","173","The method 'add(String)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/ClassUtils.java","3","43","The class 'ClassUtils' has a total cyclomatic complexity of 137 (highest 21).","Design","CyclomaticComplexity"
"2","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/ClassUtils.java","3","616","The method 'isAssignable(Class<?>, Class<?>, boolean)' has a cyclomatic complexity of 21.","Design","CyclomaticComplexity"
"1","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/Conversion.java","3","65","The class 'Conversion' has a total cyclomatic complexity of 353 (highest 32).","Design","CyclomaticComplexity"
"2","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/Conversion.java","3","100","The method 'hexDigitMsb0ToInt(char)' has a cyclomatic complexity of 24.","Design","CyclomaticComplexity"
"3","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/Conversion.java","3","160","The method 'hexDigitToBinary(char)' has a cyclomatic complexity of 24.","Design","CyclomaticComplexity"
"4","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/Conversion.java","3","220","The method 'hexDigitMsb0ToBinary(char)' has a cyclomatic complexity of 24.","Design","CyclomaticComplexity"
"5","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/Conversion.java","3","300","The method 'binaryToHexDigit(boolean[], int)' has a cyclomatic complexity of 25.","Design","CyclomaticComplexity"
"6","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/Conversion.java","3","403","The method 'binaryToHexDigitMsb0_4bits(boolean[], int)' has a cyclomatic complexity of 20.","Design","CyclomaticComplexity"
"7","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/Conversion.java","3","511","The method 'binaryBeMsb0ToHexDigit(boolean[], int)' has a cyclomatic complexity of 32.","Design","CyclomaticComplexity"
"8","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/Conversion.java","3","628","The method 'intToHexDigitMsb0(int)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"1","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/JavaVersion.java","3","141","The method 'get(String)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/LocaleUtils.java","3","88","The method 'toLocale(String)' has a cyclomatic complexity of 21.","Design","CyclomaticComplexity"
"1","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/ObjectUtils.java","3","44","The class 'ObjectUtils' has a total cyclomatic complexity of 80 (highest 11).","Design","CyclomaticComplexity"
"2","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/ObjectUtils.java","3","509","The method 'clone(T)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/RandomStringUtils.java","3","223","The method 'random(int, int, int, boolean, boolean, char[], Random)' has a cyclomatic complexity of 30.","Design","CyclomaticComplexity"
"1","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/StringUtils.java","3","110","The class 'StringUtils' has a total cyclomatic complexity of 779 (highest 36).","Design","CyclomaticComplexity"
"2","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/StringUtils.java","3","900","The method 'ordinalIndexOf(CharSequence, CharSequence, int, boolean)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"3","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/StringUtils.java","3","1398","The method 'indexOfAny(CharSequence, char[])' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"4","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/StringUtils.java","3","1480","The method 'containsAny(CharSequence, char[])' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"5","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/StringUtils.java","3","1571","The method 'indexOfAnyBut(CharSequence, char[])' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"6","org.apache.commons.lang3","data/temp/Lang_5b/src/main/java/org/apache/commons/lang3/StringUtils.java","3","1736","The method 'containsNone(CharSequence, char[])' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
