"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","org.apache.commons.math.analysis.interpolation","data/temp/Math_62b/src/main/java/org/apache/commons/math/analysis/interpolation/BicubicSplineInterpolatingFunction.java","3","92","The constructor 'BicubicSplineInterpolatingFunction(double[], double[], double[][], double[][], double[][], double[][])' has a cyclomatic complexity of 24.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.analysis.interpolation","data/temp/Math_62b/src/main/java/org/apache/commons/math/analysis/interpolation/BicubicSplineInterpolator.java","3","37","The method 'interpolate(double[], double[], double[][])' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.analysis.interpolation","data/temp/Math_62b/src/main/java/org/apache/commons/math/analysis/interpolation/LoessInterpolator.java","3","199","The method 'smooth(double[], double[], double[])' has a cyclomatic complexity of 20.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.analysis.interpolation","data/temp/Math_62b/src/main/java/org/apache/commons/math/analysis/interpolation/MicrosphereInterpolatingFunction.java","3","147","The constructor 'MicrosphereInterpolatingFunction(double[][], double[], int, int, UnitSphereRandomVectorGenerator)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.analysis.interpolation","data/temp/Math_62b/src/main/java/org/apache/commons/math/analysis/interpolation/SmoothingBicubicSplineInterpolator.java","3","48","The method 'interpolate(double[], double[], double[][])' has a cyclomatic complexity of 23.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.analysis.interpolation","data/temp/Math_62b/src/main/java/org/apache/commons/math/analysis/interpolation/SmoothingPolynomialBicubicSplineInterpolator.java","3","73","The method 'interpolate(double[], double[], double[][])' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.analysis.interpolation","data/temp/Math_62b/src/main/java/org/apache/commons/math/analysis/interpolation/TricubicSplineInterpolatingFunction.java","3","145","The constructor 'TricubicSplineInterpolatingFunction(double[], double[], double[], double[][][], double[][][], double[][][], double[][][], double[][][], double[][][], double[][][], double[][][])' has a cyclomatic complexity of 58.","Design","CyclomaticComplexity"
"2","org.apache.commons.math.analysis.interpolation","data/temp/Math_62b/src/main/java/org/apache/commons/math/analysis/interpolation/TricubicSplineInterpolatingFunction.java","3","449","The method 'value(double, double, double)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.analysis.interpolation","data/temp/Math_62b/src/main/java/org/apache/commons/math/analysis/interpolation/TricubicSplineInterpolator.java","3","35","The method 'interpolate(double[], double[], double[], double[][][])' has a cyclomatic complexity of 30.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.analysis.polynomials","data/temp/Math_62b/src/main/java/org/apache/commons/math/analysis/polynomials/PolynomialFunction.java","3","282","The method 'toString()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.analysis.polynomials","data/temp/Math_62b/src/main/java/org/apache/commons/math/analysis/polynomials/PolynomialFunctionLagrangeForm.java","3","228","The method 'computeCoefficients()' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.analysis.solvers","data/temp/Math_62b/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java","3","127","The method 'solve(UnivariateRealFunction, double, double, double)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"2","org.apache.commons.math.analysis.solvers","data/temp/Math_62b/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java","3","251","The method 'solve(UnivariateRealFunction, double, double, double, double, double, double)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.analysis.solvers","data/temp/Math_62b/src/main/java/org/apache/commons/math/analysis/solvers/LaguerreSolver.java","3","163","The method 'solve(UnivariateRealFunction, double, double)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"2","org.apache.commons.math.analysis.solvers","data/temp/Math_62b/src/main/java/org/apache/commons/math/analysis/solvers/LaguerreSolver.java","3","304","The method 'solve(Complex[], Complex)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.analysis.solvers","data/temp/Math_62b/src/main/java/org/apache/commons/math/analysis/solvers/MullerSolver.java","3","135","The method 'solve(UnivariateRealFunction, double, double)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"2","org.apache.commons.math.analysis.solvers","data/temp/Math_62b/src/main/java/org/apache/commons/math/analysis/solvers/MullerSolver.java","3","279","The method 'solve2(UnivariateRealFunction, double, double)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.analysis.solvers","data/temp/Math_62b/src/main/java/org/apache/commons/math/analysis/solvers/RiddersSolver.java","3","122","The method 'solve(UnivariateRealFunction, double, double)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.analysis.solvers","data/temp/Math_62b/src/main/java/org/apache/commons/math/analysis/solvers/SecantSolver.java","3","112","The method 'solve(UnivariateRealFunction, double, double)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.analysis.solvers","data/temp/Math_62b/src/main/java/org/apache/commons/math/analysis/solvers/UnivariateRealSolverUtils.java","3","169","The method 'bracket(UnivariateRealFunction, double, double, double, int)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.complex","data/temp/Math_62b/src/main/java/org/apache/commons/math/complex/Complex.java","3","48","The class 'Complex' has a total cyclomatic complexity of 87 (highest 8).","Design","CyclomaticComplexity"
"1","org.apache.commons.math.dfp","data/temp/Math_62b/src/main/java/org/apache/commons/math/dfp/Dfp.java","3","96","The class 'Dfp' has a total cyclomatic complexity of 398 (highest 39).","Design","CyclomaticComplexity"
"2","org.apache.commons.math.dfp","data/temp/Math_62b/src/main/java/org/apache/commons/math/dfp/Dfp.java","3","330","The constructor 'Dfp(DfpField, String)' has a cyclomatic complexity of 39.","Design","CyclomaticComplexity"
"3","org.apache.commons.math.dfp","data/temp/Math_62b/src/main/java/org/apache/commons/math/dfp/Dfp.java","3","857","The method 'compare(Dfp, Dfp)' has a cyclomatic complexity of 20.","Design","CyclomaticComplexity"
"4","org.apache.commons.math.dfp","data/temp/Math_62b/src/main/java/org/apache/commons/math/dfp/Dfp.java","3","957","The method 'trunc(RoundingMode)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"5","org.apache.commons.math.dfp","data/temp/Math_62b/src/main/java/org/apache/commons/math/dfp/Dfp.java","3","1164","The method 'add(Dfp)' has a cyclomatic complexity of 32.","Design","CyclomaticComplexity"
"6","org.apache.commons.math.dfp","data/temp/Math_62b/src/main/java/org/apache/commons/math/dfp/Dfp.java","3","1330","The method 'round(int)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"7","org.apache.commons.math.dfp","data/temp/Math_62b/src/main/java/org/apache/commons/math/dfp/Dfp.java","3","1409","The method 'multiply(Dfp)' has a cyclomatic complexity of 29.","Design","CyclomaticComplexity"
"8","org.apache.commons.math.dfp","data/temp/Math_62b/src/main/java/org/apache/commons/math/dfp/Dfp.java","3","1516","The method 'multiply(int)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"9","org.apache.commons.math.dfp","data/temp/Math_62b/src/main/java/org/apache/commons/math/dfp/Dfp.java","3","1578","The method 'divide(Dfp)' has a cyclomatic complexity of 39.","Design","CyclomaticComplexity"
