"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","org.apache.commons.math.util","data/temp/Math_97f/src/experimental/org/apache/commons/math/util/BeanTransformer.java","3","73","The method 'transform(Object)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.analysis","data/temp/Math_97f/src/java/org/apache/commons/math/analysis/BrentSolver.java","3","184","The method 'solve(double, double, double, double, double, double)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.analysis","data/temp/Math_97f/src/java/org/apache/commons/math/analysis/LaguerreSolver.java","3","255","The method 'solve(Complex[], Complex)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.analysis","data/temp/Math_97f/src/java/org/apache/commons/math/analysis/MullerSolver.java","3","106","The method 'solve(double, double)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"2","org.apache.commons.math.analysis","data/temp/Math_97f/src/java/org/apache/commons/math/analysis/MullerSolver.java","3","212","The method 'solve2(double, double)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.analysis","data/temp/Math_97f/src/java/org/apache/commons/math/analysis/PolynomialFunctionLagrangeForm.java","3","224","The method 'computeCoefficients()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.analysis","data/temp/Math_97f/src/java/org/apache/commons/math/analysis/RiddersSolver.java","3","93","The method 'solve(double, double)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.analysis","data/temp/Math_97f/src/java/org/apache/commons/math/analysis/SecantSolver.java","3","84","The method 'solve(double, double)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.analysis","data/temp/Math_97f/src/java/org/apache/commons/math/analysis/SplineInterpolator.java","3","54","The method 'interpolate(double[], double[])' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.analysis","data/temp/Math_97f/src/java/org/apache/commons/math/analysis/UnivariateRealSolverUtils.java","3","166","The method 'bracket(UnivariateRealFunction, double, double, double, int)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.complex","data/temp/Math_97f/src/java/org/apache/commons/math/complex/Complex.java","3","193","The method 'divide(Complex)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math.estimation","data/temp/Math_97f/src/java/org/apache/commons/math/estimation/GaussNewtonEstimator.java","3","102","The method 'estimate(EstimationProblem)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
