"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","org.joda.example.time","data/temp/Time_10b/src/example/org/joda/example/time/AgeCalculator.java","3","245","The method 'updateResult(long, long)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.joda.example.time","data/temp/Time_10b/src/example/org/joda/example/time/DateTimePerformance.java","3","39","The class 'DateTimePerformance' has a total cyclomatic complexity of 203 (highest 6).","Design","CyclomaticComplexity"
"1","org.joda.time","data/temp/Time_10b/src/main/java/org/joda/time/DateMidnight.java","3","71","The class 'DateMidnight' has a total cyclomatic complexity of 98 (highest 5).","Design","CyclomaticComplexity"
"1","org.joda.time","data/temp/Time_10b/src/main/java/org/joda/time/DateTime.java","3","73","The class 'DateTime' has a total cyclomatic complexity of 147 (highest 5).","Design","CyclomaticComplexity"
"1","org.joda.time","data/temp/Time_10b/src/main/java/org/joda/time/DateTimeFieldType.java","3","479","The method 'getField(Chronology)' has a cyclomatic complexity of 25.","Design","CyclomaticComplexity"
"2","org.joda.time","data/temp/Time_10b/src/main/java/org/joda/time/DateTimeFieldType.java","3","540","The method 'readResolve()' has a cyclomatic complexity of 24.","Design","CyclomaticComplexity"
"1","org.joda.time","data/temp/Time_10b/src/main/java/org/joda/time/DateTimeZone.java","3","89","The class 'DateTimeZone' has a total cyclomatic complexity of 152 (highest 12).","Design","CyclomaticComplexity"
"2","org.joda.time","data/temp/Time_10b/src/main/java/org/joda/time/DateTimeZone.java","3","301","The method 'forTimeZone(TimeZone)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.joda.time","data/temp/Time_10b/src/main/java/org/joda/time/DateTimeZone.java","3","972","The method 'convertLocalToUTC(long, boolean)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.joda.time","data/temp/Time_10b/src/main/java/org/joda/time/Days.java","3","79","The method 'days(int)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.joda.time","data/temp/Time_10b/src/main/java/org/joda/time/DurationFieldType.java","3","281","The method 'getField(Chronology)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"2","org.joda.time","data/temp/Time_10b/src/main/java/org/joda/time/DurationFieldType.java","3","320","The method 'readResolve()' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.joda.time","data/temp/Time_10b/src/main/java/org/joda/time/Hours.java","3","81","The method 'hours(int)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.joda.time","data/temp/Time_10b/src/main/java/org/joda/time/LocalDate.java","3","82","The class 'LocalDate' has a total cyclomatic complexity of 177 (highest 6).","Design","CyclomaticComplexity"
"1","org.joda.time","data/temp/Time_10b/src/main/java/org/joda/time/LocalDateTime.java","3","80","The class 'LocalDateTime' has a total cyclomatic complexity of 188 (highest 6).","Design","CyclomaticComplexity"
"1","org.joda.time","data/temp/Time_10b/src/main/java/org/joda/time/LocalTime.java","3","76","The class 'LocalTime' has a total cyclomatic complexity of 133 (highest 6).","Design","CyclomaticComplexity"
"1","org.joda.time","data/temp/Time_10b/src/main/java/org/joda/time/Months.java","3","89","The method 'months(int)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","org.joda.time","data/temp/Time_10b/src/main/java/org/joda/time/MutableDateTime.java","3","72","The class 'MutableDateTime' has a total cyclomatic complexity of 118 (highest 7).","Design","CyclomaticComplexity"
"1","org.joda.time","data/temp/Time_10b/src/main/java/org/joda/time/Partial.java","3","68","The class 'Partial' has a total cyclomatic complexity of 100 (highest 27).","Design","CyclomaticComplexity"
"2","org.joda.time","data/temp/Time_10b/src/main/java/org/joda/time/Partial.java","3","189","The constructor 'Partial(DateTimeFieldType[], int[], Chronology)' has a cyclomatic complexity of 27.","Design","CyclomaticComplexity"
"3","org.joda.time","data/temp/Time_10b/src/main/java/org/joda/time/Partial.java","3","426","The method 'with(DateTimeFieldType, int)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.joda.time","data/temp/Time_10b/src/main/java/org/joda/time/Period.java","3","57","The class 'Period' has a total cyclomatic complexity of 125 (highest 12).","Design","CyclomaticComplexity"
"2","org.joda.time","data/temp/Time_10b/src/main/java/org/joda/time/Period.java","3","256","The method 'fieldDifference(ReadablePartial, ReadablePartial)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.joda.time","data/temp/Time_10b/src/main/java/org/joda/time/PeriodType.java","3","51","The class 'PeriodType' has a total cyclomatic complexity of 96 (highest 22).","Design","CyclomaticComplexity"
"2","org.joda.time","data/temp/Time_10b/src/main/java/org/joda/time/PeriodType.java","3","501","The method 'forFields(DurationFieldType[])' has a cyclomatic complexity of 22.","Design","CyclomaticComplexity"
"1","org.joda.time.base","data/temp/Time_10b/src/main/java/org/joda/time/base/AbstractPartial.java","3","310","The method 'compareTo(ReadablePartial)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.joda.time.base","data/temp/Time_10b/src/main/java/org/joda/time/base/BasePeriod.java","3","154","The constructor 'BasePeriod(ReadablePartial, ReadablePartial, PeriodType)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.joda.time.base","data/temp/Time_10b/src/main/java/org/joda/time/base/BaseSingleFieldPeriod.java","3","88","The method 'between(ReadablePartial, ReadablePartial, ReadablePeriod)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.joda.time.chrono","data/temp/Time_10b/src/main/java/org/joda/time/chrono/AssembledChronology.java","3","35","The class 'AssembledChronology' has a total cyclomatic complexity of 97 (highest 46).","Design","CyclomaticComplexity"
"2","org.joda.time.chrono","data/temp/Time_10b/src/main/java/org/joda/time/chrono/AssembledChronology.java","3","318","The method 'setFields()' has a cyclomatic complexity of 46.","Design","CyclomaticComplexity"
"3","org.joda.time.chrono","data/temp/Time_10b/src/main/java/org/joda/time/chrono/AssembledChronology.java","3","442","The method 'copyFieldsFrom(Chronology)' has a cyclomatic complexity of 36.","Design","CyclomaticComplexity"
"1","org.joda.time.chrono","data/temp/Time_10b/src/main/java/org/joda/time/chrono/BaseChronology.java","3","180","The method 'validate(ReadablePartial, int[])' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.joda.time.chrono","data/temp/Time_10b/src/main/java/org/joda/time/chrono/BasicGJChronology.java","3","79","The method 'getMonthOfYear(long, int)' has a cyclomatic complexity of 24.","Design","CyclomaticComplexity"
"1","org.joda.time.chrono","data/temp/Time_10b/src/main/java/org/joda/time/chrono/GJChronology.java","3","350","The method 'getDateTimeMillis(int, int, int, int, int, int, int)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"2","org.joda.time.chrono","data/temp/Time_10b/src/main/java/org/joda/time/chrono/GJChronology.java","3","709","The method 'set(long, int)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.joda.time.convert","data/temp/Time_10b/src/main/java/org/joda/time/convert/ConverterSet.java","3","47","The method 'select(Class<?>)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
