"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","com.google.javascript.jscomp","data/temp/Closure_142f/src/com/google/javascript/jscomp/CoalesceVariableNames.java","3","134","The method 'visit(NodeTraversal, Node, Node)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"2","com.google.javascript.jscomp","data/temp/Closure_142f/src/com/google/javascript/jscomp/CoalesceVariableNames.java","3","198","The method 'computeVariableNamesInterferenceGraph(NodeTraversal, ControlFlowGraph<Node>, Set<Var>)' has a cyclomatic complexity of 20.","Design","CyclomaticComplexity"
"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","com.google.javascript.jscomp.parsing","data/temp/Closure_142f/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java","3","44","The class 'JsDocInfoParser' has a total cyclomatic complexity of 341 (highest 133).","Design","CyclomaticComplexity"
"2","com.google.javascript.jscomp.parsing","data/temp/Closure_142f/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java","3","138","The method 'parse()' has a cyclomatic complexity of 133.","Design","CyclomaticComplexity"
"3","com.google.javascript.jscomp.parsing","data/temp/Closure_142f/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java","3","963","The method 'toString(JsDocToken)' has a cyclomatic complexity of 20.","Design","CyclomaticComplexity"
"4","com.google.javascript.jscomp.parsing","data/temp/Closure_142f/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java","3","1113","The method 'extractMultilineTextualBlock(JsDocToken, WhitespaceOption)' has a cyclomatic complexity of 20.","Design","CyclomaticComplexity"
"5","com.google.javascript.jscomp.parsing","data/temp/Closure_142f/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java","3","1223","The method 'extractBlockComment(JsDocToken)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"6","com.google.javascript.jscomp.parsing","data/temp/Closure_142f/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java","3","1537","The method 'parseFunctionType(JsDocToken)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"7","com.google.javascript.jscomp.parsing","data/temp/Closure_142f/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java","3","1623","The method 'parseParametersType(JsDocToken)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
