"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","com.google.javascript.jscomp","data/temp/Closure_136b/gen/com/google/javascript/jscomp/FunctionInformationMap.java","3","370","The method 'mergeFrom(CodedInputStream, ExtensionRegistryLite)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_136b/gen/com/google/javascript/jscomp/Instrumentation.java","3","238","The class 'Builder' has a total cyclomatic complexity of 94 (highest 10).","Design","CyclomaticComplexity"
"2","com.google.javascript.jscomp","data/temp/Closure_136b/gen/com/google/javascript/jscomp/Instrumentation.java","3","323","The method 'mergeFrom(Instrumentation)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"3","com.google.javascript.jscomp","data/temp/Closure_136b/gen/com/google/javascript/jscomp/Instrumentation.java","3","353","The method 'mergeFrom(CodedInputStream, ExtensionRegistryLite)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_136b/src/com/google/javascript/jscomp/AbstractCommandLineRunner.java","3","77","The class 'AbstractCommandLineRunner' has a total cyclomatic complexity of 146 (highest 22).","Design","CyclomaticComplexity"
"2","com.google.javascript.jscomp","data/temp/Closure_136b/src/com/google/javascript/jscomp/AbstractCommandLineRunner.java","3","291","The method 'createJsModules(List<String>, List<String>)' has a cyclomatic complexity of 22.","Design","CyclomaticComplexity"
"3","com.google.javascript.jscomp","data/temp/Closure_136b/src/com/google/javascript/jscomp/AbstractCommandLineRunner.java","3","524","The method 'processResults(Result, JSModule[], B)' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"4","com.google.javascript.jscomp","data/temp/Closure_136b/src/com/google/javascript/jscomp/AbstractCommandLineRunner.java","3","780","The method 'outputNameMaps(B)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"5","com.google.javascript.jscomp","data/temp/Closure_136b/src/com/google/javascript/jscomp/AbstractCommandLineRunner.java","3","850","The method 'createDefineReplacements(List<String>, CompilerOptions)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_136b/src/com/google/javascript/jscomp/AliasExternals.java","3","223","The method 'aliasProperties(Node, Node)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"2","com.google.javascript.jscomp","data/temp/Closure_136b/src/com/google/javascript/jscomp/AliasExternals.java","3","658","The method 'visit(NodeTraversal, Node, Node)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_136b/src/com/google/javascript/jscomp/AliasStrings.java","3","134","The method 'visit(NodeTraversal, Node, Node)' has a cyclomatic complexity of 20.","Design","CyclomaticComplexity"
"2","com.google.javascript.jscomp","data/temp/Closure_136b/src/com/google/javascript/jscomp/AliasStrings.java","3","223","The method 'isInThrowExpression(Node)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"3","com.google.javascript.jscomp","data/temp/Closure_136b/src/com/google/javascript/jscomp/AliasStrings.java","3","425","The method 'encodeStringAsIdentifier(String, String)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_136b/src/com/google/javascript/jscomp/AmbiguateProperties.java","3","262","The method 'computeRelatedTypes(JSType)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_136b/src/com/google/javascript/jscomp/AnalyzePrototypeProperties.java","3","203","The method 'visit(NodeTraversal, Node, Node)' has a cyclomatic complexity of 20.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_136b/src/com/google/javascript/jscomp/BasicErrorManager.java","3","122","The method 'compare(ErrorWithLevel, ErrorWithLevel)' has a cyclomatic complexity of 21.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_136b/src/com/google/javascript/jscomp/ChainCalls.java","3","107","The method 'visit(NodeTraversal, Node, Node)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_136b/src/com/google/javascript/jscomp/CheckAccessControls.java","3","48","The class 'CheckAccessControls' has a total cyclomatic complexity of 105 (highest 22).","Design","CyclomaticComplexity"
"2","com.google.javascript.jscomp","data/temp/Closure_136b/src/com/google/javascript/jscomp/CheckAccessControls.java","3","337","The method 'checkPropertyVisibility(NodeTraversal, Node, Node)' has a cyclomatic complexity of 22.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_136b/src/com/google/javascript/jscomp/CheckGlobalThis.java","3","82","The method 'shouldTraverse(NodeTraversal, Node, Node)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
