"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","com.google.javascript.jscomp","data/temp/Closure_144b/gen/com/google/javascript/jscomp/FunctionInformationMap.java","3","301","The class 'Builder' has a total cyclomatic complexity of 81 (highest 11).","Design","CyclomaticComplexity"
"2","com.google.javascript.jscomp","data/temp/Closure_144b/gen/com/google/javascript/jscomp/FunctionInformationMap.java","3","437","The method 'mergeFrom(CodedInputStream, ExtensionRegistryLite)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_144b/gen/com/google/javascript/jscomp/Instrumentation.java","3","264","The class 'Builder' has a total cyclomatic complexity of 90 (highest 10).","Design","CyclomaticComplexity"
"2","com.google.javascript.jscomp","data/temp/Closure_144b/gen/com/google/javascript/jscomp/Instrumentation.java","3","364","The method 'mergeFrom(Instrumentation)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"3","com.google.javascript.jscomp","data/temp/Closure_144b/gen/com/google/javascript/jscomp/Instrumentation.java","3","404","The method 'mergeFrom(CodedInputStream, ExtensionRegistryLite)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/AbstractCommandLineRunner.java","3","77","The class 'AbstractCommandLineRunner' has a total cyclomatic complexity of 159 (highest 22).","Design","CyclomaticComplexity"
"2","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/AbstractCommandLineRunner.java","3","291","The method 'createJsModules(List<String>, List<String>)' has a cyclomatic complexity of 22.","Design","CyclomaticComplexity"
"3","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/AbstractCommandLineRunner.java","3","523","The method 'processResults(Result, JSModule[], B)' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"4","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/AbstractCommandLineRunner.java","3","805","The method 'outputNameMaps(B)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"5","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/AbstractCommandLineRunner.java","3","875","The method 'createDefineReplacements(List<String>, CompilerOptions)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/AliasExternals.java","3","222","The method 'aliasProperties(Node, Node)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"2","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/AliasExternals.java","3","650","The method 'visit(NodeTraversal, Node, Node)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/AliasStrings.java","3","130","The method 'visit(NodeTraversal, Node, Node)' has a cyclomatic complexity of 20.","Design","CyclomaticComplexity"
"2","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/AliasStrings.java","3","219","The method 'isInThrowExpression(Node)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"3","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/AliasStrings.java","3","421","The method 'encodeStringAsIdentifier(String, String)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/AmbiguateProperties.java","3","284","The method 'computeRelatedTypes(JSType)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/AnalyzePrototypeProperties.java","3","222","The method 'visit(NodeTraversal, Node, Node)' has a cyclomatic complexity of 24.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/BasicErrorManager.java","3","122","The method 'compare(ErrorWithLevel, ErrorWithLevel)' has a cyclomatic complexity of 21.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/ChainCalls.java","3","107","The method 'visit(NodeTraversal, Node, Node)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/CheckAccessControls.java","3","48","The class 'CheckAccessControls' has a total cyclomatic complexity of 105 (highest 22).","Design","CyclomaticComplexity"
"2","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/CheckAccessControls.java","3","337","The method 'checkPropertyVisibility(NodeTraversal, Node, Node)' has a cyclomatic complexity of 22.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/CheckGlobalThis.java","3","84","The method 'shouldTraverse(NodeTraversal, Node, Node)' has a cyclomatic complexity of 20.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/CheckPathsBetweenNodes.java","3","163","The method 'checkAllPathsWithoutBackEdges(DiGraphNode<N, E>, DiGraphNode<N, E>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"2","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/CheckPathsBetweenNodes.java","3","191","The method 'checkSomePathsWithoutBackEdges(DiGraphNode<N, E>, DiGraphNode<N, E>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/CheckRegExp.java","3","52","The method 'visit(NodeTraversal, Node, Node)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/CheckRequiresForConstructors.java","3","84","The method 'visit(NodeTraversal, Node, Node)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/CheckSideEffects.java","3","49","The method 'visit(NodeTraversal, Node, Node)' has a cyclomatic complexity of 28.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/CoalesceVariableNames.java","3","137","The method 'visit(NodeTraversal, Node, Node)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"2","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/CoalesceVariableNames.java","3","201","The method 'computeVariableNamesInterferenceGraph(NodeTraversal, ControlFlowGraph<Node>, Set<Var>)' has a cyclomatic complexity of 20.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/CodeGenerator.java","3","36","The class 'CodeGenerator' has a total cyclomatic complexity of 211 (highest 119).","Design","CyclomaticComplexity"
"2","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/CodeGenerator.java","3","76","The method 'add(Node, Context)' has a cyclomatic complexity of 119.","Design","CyclomaticComplexity"
"3","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/CodeGenerator.java","3","642","The method 'addNonEmptyExpression(Node, Context, boolean)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"4","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/CodeGenerator.java","3","841","The method 'strEscape(String, char, String, String, String, CharsetEncoder)' has a cyclomatic complexity of 20.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/CollapseProperties.java","3","73","The class 'CollapseProperties' has a total cyclomatic complexity of 120 (highest 13).","Design","CyclomaticComplexity"
"2","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/CollapseProperties.java","3","164","The method 'inlineAliases(GlobalNamespace)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"3","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/CollapseProperties.java","3","248","The method 'checkNamespaces()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"4","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/CollapseProperties.java","3","359","The method 'flattenPrefixes(String, Name, int)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"5","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/CollapseProperties.java","3","440","The method 'collapseDeclarationOfNameAndDescendants(Name, String)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"6","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/CollapseProperties.java","3","723","The method 'declareVarsForObjLitValues(Name, String, Node, Node, Node, Node, boolean)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/CollapseVariableDeclarations.java","3","194","The method 'collapseAssignEqualTo(Node, Node, Node)' has a cyclomatic complexity of 29.","Design","CyclomaticComplexity"
"1","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/Compiler.java","3","64","The class 'Compiler' has a total cyclomatic complexity of 228 (highest 24).","Design","CyclomaticComplexity"
"2","com.google.javascript.jscomp","data/temp/Closure_144b/src/com/google/javascript/jscomp/Compiler.java","3","565","The method 'compileInternal()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
