"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","com.google.javascript.jscomp","data/temp/Closure_141f/src/com/google/javascript/jscomp/NodeUtil.java","3","43","The class 'NodeUtil' has a total cyclomatic complexity of 504 (highest 68).","Design","CyclomaticComplexity"
"2","com.google.javascript.jscomp","data/temp/Closure_141f/src/com/google/javascript/jscomp/NodeUtil.java","3","69","The method 'getBooleanValue(Node)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"3","com.google.javascript.jscomp","data/temp/Closure_141f/src/com/google/javascript/jscomp/NodeUtil.java","3","231","The method 'isValidDefineValue(Node, Set<String>)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"4","com.google.javascript.jscomp","data/temp/Closure_141f/src/com/google/javascript/jscomp/NodeUtil.java","3","281","The method 'isSimpleOperatorType(int)' has a cyclomatic complexity of 30.","Design","CyclomaticComplexity"
"5","com.google.javascript.jscomp","data/temp/Closure_141f/src/com/google/javascript/jscomp/NodeUtil.java","3","354","The method 'checkForStateChangeHelper(Node, boolean)' has a cyclomatic complexity of 42.","Design","CyclomaticComplexity"
"6","com.google.javascript.jscomp","data/temp/Closure_141f/src/com/google/javascript/jscomp/NodeUtil.java","3","635","The method 'precedence(int)' has a cyclomatic complexity of 68.","Design","CyclomaticComplexity"
"7","com.google.javascript.jscomp","data/temp/Closure_141f/src/com/google/javascript/jscomp/NodeUtil.java","3","731","The method 'isAssignmentOp(Node)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"8","com.google.javascript.jscomp","data/temp/Closure_141f/src/com/google/javascript/jscomp/NodeUtil.java","3","750","The method 'getOpFromAssignmentOp(Node)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"9","com.google.javascript.jscomp","data/temp/Closure_141f/src/com/google/javascript/jscomp/NodeUtil.java","3","940","The method 'isControlStructure(Node)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"10","com.google.javascript.jscomp","data/temp/Closure_141f/src/com/google/javascript/jscomp/NodeUtil.java","3","963","The method 'isControlStructureCodeBlock(Node, Node)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"11","com.google.javascript.jscomp","data/temp/Closure_141f/src/com/google/javascript/jscomp/NodeUtil.java","3","994","The method 'getConditionExpression(Node)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"12","com.google.javascript.jscomp","data/temp/Closure_141f/src/com/google/javascript/jscomp/NodeUtil.java","3","1078","The method 'removeChild(Node, Node)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"13","com.google.javascript.jscomp","data/temp/Closure_141f/src/com/google/javascript/jscomp/NodeUtil.java","3","1345","The method 'opToStr(int)' has a cyclomatic complexity of 42.","Design","CyclomaticComplexity"
"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","com.google.javascript.jscomp","data/temp/Closure_141f/src/com/google/javascript/jscomp/PureFunctionIdentifier.java","3","175","The method 'getCallableDefinitions(DefinitionProvider, Node)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"2","com.google.javascript.jscomp","data/temp/Closure_141f/src/com/google/javascript/jscomp/PureFunctionIdentifier.java","3","280","The method 'markPureFunctionCalls()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"3","com.google.javascript.jscomp","data/temp/Closure_141f/src/com/google/javascript/jscomp/PureFunctionIdentifier.java","3","339","The method 'visit(NodeTraversal, Node, Node)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"4","com.google.javascript.jscomp","data/temp/Closure_141f/src/com/google/javascript/jscomp/PureFunctionIdentifier.java","3","489","The method 'traverseEdge(FunctionInformation, Node, FunctionInformation)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
